from,to
33496946220,33433128363
33460511050,33433128363
33433445113,33433128363
33429535313,33433128363
33493790660,33433128363
33450347561,33433128363
33450887993,33433128363
33421190420,33433128363
33439255554,33410630181
33439255554,33420434838
33439255554,33422580143
33499570882,33422580143
33461358611,33422580143
33483126312,33422580143
33452899072,33422580143
33496635149,33422580143
33433445113,33422580143
33456842808,33422580143
33436565689,33422580143
33426565200,33422580143
33450604485,33422580143
33423011697,33422580143
33439255554,33479746726
33485471766,33479746726
33415687279,33479746726
33465790476,33479746726
33401834376,33479746726
33403553382,33479746726
33491766060,33479746726
33442404572,33479746726
33490076483,33479746726
33437713006,33479746726
33403352358,33479746726
33486163800,33479746726
33447534273,33479746726
33463358469,33479746726
33403933993,33479746726
33451086752,33479746726
33405264572,33479746726
33429428322,33479746726
33411335579,33479746726
33421141983,33479746726
33443922052,33479746726
33472448211,33479746726
33468247725,33479746726
33471274702,33479746726
33488374846,33479746726
33456602429,33479746726
33496682011,33479746726
33403443416,33479746726
33400449843,33479746726
33439255554,33449874035
33439255554,33408381750
33414373007,33408381750
33415687279,33408381750
33470058621,33408381750
33492269235,33408381750
33491766060,33408381750
33419733506,33408381750
33406810769,33408381750
33442913350,33408381750
33412474218,33408381750
33491660592,33408381750
33448047652,33408381750
33421141983,33408381750
33404704280,33408381750
33409806538,33408381750
33463941352,33408381750
33455330601,33408381750
33473590159,33408381750
33427251098,33408381750
33414966983,33408381750
33400990664,33408381750
33479746726,33408381750
33439255554,33424322109
33499570882,33424322109
33414373007,33424322109
33486861952,33424322109
33460511050,33424322109
33416333593,33424322109
33456836714,33424322109
33463083276,33424322109
33462107965,33424322109
33475048791,33424322109
33425867523,33424322109
33442004798,33424322109
33498803225,33424322109
33472448211,33424322109
33496674930,33424322109
33468247725,33424322109
33471274702,33424322109
33429336515,33424322109
33471197612,33424322109
33412799292,33424322109
33469606323,33424322109
33403443416,33424322109
33409196215,33424322109
33492030612,33424322109
33411336584,33424322109
33464381966,33424322109
33450569557,33424322109
33439255554,33429401976
33439255554,33413385706
33439255554,33458375049
33439255554,33458177585
33439255554,33480336241
33439255554,33412524457
33439255554,33468626459
33439255554,33439766515
33425867523,33439766515
33407046063,33439766515
33400934695,33439766515
33401976633,33439766515
33434311271,33439766515
33436322828,33439766515
33460590654,33439766515
33457545044,33439766515
33485164933,33439766515
33466945395,33439766515
33470576258,33455729391
33456048694,33455729391
33485487413,33455729391
33470576258,33404695318
33470576258,33457016034
33470576258,33451439864
33416964577,33451439864
33441396521,33451439864
33460581482,33451439864
33456490589,33451439864
33490249606,33451439864
33434311271,33451439864
33470576258,33446623170
33414373007,33446623170
33409030471,33446623170
33415687279,33446623170
33496946220,33446623170
33437584641,33446623170
33438318916,33446623170
33460511050,33446623170
33445724116,33446623170
33452147167,33446623170
33429535313,33446623170
33441602585,33446623170
33422033399,33446623170
33462107965,33446623170
33486163800,33446623170
33463124165,33446623170
33403933993,33446623170
33470576258,33435165489
33477905458,33435165489
33485471766,33435165489
33496877613,33435165489
33401834376,33435165489
33454994287,33435165489
33477630000,33435165489
33426565200,33435165489
33437713006,33435165489
33444241436,33435165489
33470576258,33436532971
33449820552,33436532971
33485948480,33436532971
33405668060,33436532971
33452570733,33436532971
33461028395,33436532971
33482312360,33436532971
33470576258,33437584641
33477905458,33437584641
33485471766,33437584641
33400961028,33437584641
33461358611,33437584641
33470576258,33460511050
33415457095,33460511050
33409030471,33460511050
33446289830,33460511050
33470576258,33436926349
33470576258,33421384440
33470576258,33408386421
33470576258,33424336113
33470576258,33430876571
33470576258,33430375247
33499570882,33430375247
33408640627,33430375247
33470576258,33438183966
33470576258,33497768392
33470576258,33473590159
33400961028,33473590159
33486861952,33473590159
33496946220,33473590159
33447917024,33473590159
33470058621,33473590159
33463433792,33473590159
33441602585,33473590159
33450347561,33473590159
33444241436,33473590159
33421190420,33473590159
33497503591,33473590159
33403933993,33473590159
33466324289,33473590159
33421141983,33473590159
33410734015,33473590159
33426467431,33473590159
33440334596,33473590159
33470576258,33491299604
33408153898,33491299604
33470139239,33491299604
33409030471,33491299604
33496946220,33491299604
33446289830,33491299604
33437584641,33491299604
33438318916,33491299604
33459062315,33491299604
33445724116,33491299604
33429535313,33491299604
33484635850,33491299604
33470576258,33466387962
33470576258,33427096843
33470576258,33426565200
33408153898,33426565200
33486861952,33426565200
33452899072,33426565200
33438318916,33426565200
33459062315,33426565200
33426314427,33426565200
33406291563,33426565200
33491766060,33426565200
33422033399,33426565200
33470576258,33445856064
33470576258,33441117272
33408153898,33441117272
33411755479,33441117272
33438318916,33441117272
33402253007,33441117272
33401834376,33441117272
33452147167,33441117272
33470576258,33420764870
33470576258,33444195524
33470576258,33405383533
33470576258,33457043487
33408640627,33457043487
33465790476,33457043487
33438318916,33457043487
33434082597,33457043487
33484071201,33457043487
33401834376,33457043487
33406291563,33457043487
33452147167,33457043487
33456842808,33457043487
33477630000,33457043487
33493790660,33457043487
33450347561,33457043487
33419230313,33457043487
33442913350,33457043487
33470576258,33481296070
33470576258,33463506846
33470576258,33449820552
33477905458,33449820552
33485315571,33449820552
33402635231,33449820552
33447647523,33449820552
33445724116,33449820552
33470058621,33449820552
33492269235,33449820552
33490076483,33449820552
33486163800,33449820552
33434866470,33449820552
33447534273,33449820552
33463967927,33449820552
33470576258,33462631505
33470576258,33421769994
33470576258,33402484447
33470139239,33402484447
33486861952,33402484447
33445724116,33402484447
33403553382,33402484447
33400849980,33402484447
33456842808,33402484447
33422033399,33402484447
33403352358,33402484447
33421190420,33402484447
33464716925,33402484447
33442004798,33402484447
33497503591,33402484447
33470576258,33488709392
33470576258,33433273073
33408153898,33492269235
33402635231,33492269235
33463083276,33492269235
33445724116,33492269235
33463329742,33492269235
33408153898,33472994286
33408153898,33499746588
33408153898,33470457361
33408153898,33484852305
33408153898,33438429309
33408153898,33443382819
33496877613,33443382819
33401834376,33443382819
33484635850,33443382819
33463329742,33443382819
33456842808,33443382819
33422033399,33443382819
33450604485,33443382819
33426561672,33443382819
33490076483,33443382819
33437713006,33443382819
33442913350,33443382819
33425867523,33443382819
33408153898,33437713006
33499570882,33437713006
33446289830,33437713006
33437584641,33437713006
33438318916,33437713006
33456836714,33437713006
33434082597,33437713006
33433445113,33437713006
33447917024,33437713006
33470058621,33437713006
33442404572,33437713006
33408153898,33454873592
33408153898,33435122315
33408153898,33425516365
33408153898,33402973705
33408153898,33484034900
33411755479,33484034900
33459062315,33484034900
33496635149,33484034900
33441117272,33484034900
33456842808,33484034900
33436565689,33484034900
33426561672,33484034900
33419230313,33484034900
33464716925,33484034900
33472837560,33484034900
33424549671,33484034900
33451086752,33484034900
33435616636,33484034900
33469606323,33484034900
33405997651,33484034900
33447945758,33484034900
33408153898,33446289830
33447647523,33446289830
33465790476,33446289830
33408153898,33486154433
33477905458,33486154433
33414373007,33486154433
33496946220,33486154433
33446289830,33486154433
33445724116,33486154433
33454994287,33486154433
33481818352,33486154433
33419733506,33486154433
33486163800,33486154433
33433128363,33486154433
33407046063,33486154433
33472837560,33486154433
33451086752,33486154433
33466324289,33486154433
33462297626,33486154433
33471274702,33486154433
33424671884,33486154433
33452445405,33486154433
33496720354,33486154433
33430215122,33486154433
33435616636,33486154433
33456602429,33486154433
33455233114,33486154433
33425043243,33486154433
33403443416,33486154433
33408153898,33420858026
33408153898,33450772333
33408153898,33456836714
33461358611,33456836714
33465790476,33456836714
33437584641,33456836714
33408153898,33404904339
33408153898,33488767197
33408153898,33403133810
33485560701,33403133810
33455729391,33403133810
33419386761,33403133810
33455577394,33403133810
33461467167,33403133810
33408153898,33420026749
33408153898,33403445527
33408153898,33435310279
33408153898,33480208339
33408153898,33466500881
33408153898,33461222599
33414373007,33461222599
33415457095,33461222599
33400961028,33461222599
33490655152,33461222599
33416333593,33461222599
33401834376,33461222599
33441602585,33461222599
33426561672,33461222599
33437437700,33461222599
33497503591,33461222599
33464698023,33461222599
33403933993,33461222599
33448047652,33461222599
33401825942,33461222599
33408153898,33451328610
33408153898,33404492059
33408153898,33464833883
33408153898,33402136201
33400961028,33402136201
33459062315,33402136201
33449895203,33402136201
33427146145,33402136201
33456842808,33402136201
33491766060,33402136201
33422033399,33402136201
33493790660,33402136201
33457043487,33402136201
33464716925,33402136201
33486163800,33402136201
33418135515,33402136201
33463967927,33402136201
33409541157,33402136201
33429336515,33402136201
33488374846,33402136201
33428341420,33402136201
33419698439,33402136201
33400876944,33402136201
33411755479,33499648907
33485471766,33499648907
33400961028,33499648907
33460511050,33499648907
33456842808,33499648907
33423011697,33499648907
33435165489,33499648907
33474116186,33499648907
33472837560,33499648907
33403933993,33499648907
33449820552,33499648907
33411755479,33468230264
33411755479,33483126312
33409030471,33483126312
33411755479,33485028655
33411755479,33447647523
33485471766,33447647523
33490655152,33447647523
33411755479,33445376427
33458891117,33445376427
33466452658,33445376427
33498621926,33445376427
33405815119,33445376427
33411755479,33425535170
33411755479,33467695609
33433157681,33467695609
33475971207,33467695609
33479002413,33467695609
33433514686,33467695609
33455577394,33467695609
33466452658,33467695609
33432998321,33467695609
33406733979,33467695609
33474954288,33467695609
33463537250,33467695609
33496071801,33467695609
33411755479,33440281326
33411755479,33496635149
33446289830,33496635149
33437584641,33496635149
33402253007,33496635149
33411755479,33435087765
33411755479,33458001174
33411755479,33419698439
33414373007,33419698439
33438318916,33419698439
33463083276,33419698439
33427146145,33419698439
33418135515,33419698439
33437437700,33419698439
33405595274,33419698439
